0,25,111,140,111,140,137,25,137,U057061,ticket_num
1,394,114,463,114,463,137,394,137,检票:6,other
2,319,140,445,140,445,172,319,172,济南西站,destination_station
3,220,148,273,148,273,174,220,174,G13,train_num
4,44,140,172,140,172,173,44,173,北京南站,starting_station
5,57,172,150,172,150,194,57,194,Beijingnan,other
6,346,174,410,174,410,195,346,195,Jinanxi,other
7,26,197,263,197,263,220,26,220,2017年08月29日10:00开,date
8,309,196,406,196,406,226,309,226,01车1窗0号,other
9,343,226,406,226,406,249,343,249,一等座,seat_category
10,30,225,121,225,121,246,30,246,¥314.5元,ticket_rates
11,212,225,231,225,231,247,212,247,网,other
12,27,250,169,250,169,273,27,273,限乘当日当次车,other
13,27,275,109,275,109,297,27,297,始发改签,other
14,23,297,236,297,236,334,23,334,天津市静丰田水,other
15,238,300,311,300,311,329,238,329,文达,name
16,82,335,194,335,194,353,82,353,1票请到12306,other
17,202,333,317,333,317,353,202,353,发货请到95306,other
18,110,355,286,355,286,375,110,375,中国铁路祝您旅途愉快,other
19,35,383,217,383,217,403,35,403,19814301440829L057061,other
20,230,384,314,384,314,403,230,403,北京南售,other
