0,47,127,158,127,158,150,47,150,E011392,ticket_num
1,381,122,457,122,457,144,381,144,检票:18,other
2,55,156,180,156,180,188,55,188,北京南站,starting_station
3,211,160,295,160,295,185,211,185,C2585,train_num
4,322,151,445,151,445,182,322,182,天津站,destination_station
5,67,186,162,186,162,208,67,208,Heilingran,other
6,347,184,412,184,412,200,347,200,T1anj,other
7,36,208,273,208,273,231,36,231,2017*198319 10:277,date
8,316,202,408,202,408,231,316,231,05*0.09,other
9,348,230,408,230,408,251,348,251,--零座,seat_category
10,219,235,240,235,240,254,219,254,网,other
11,40,237,120,237,120,260,40,260,¥65.5%,ticket_rates
12,39,261,180,261,180,286,39,286,逐寮当日当次车,other
13,35,310,247,310,247,338,35,338,Printed by Guangdong Provincial,other
14,252,307,321,307,321,332,252,332,雪小锻,name
15,93,342,205,342,205,363,93,363,头东清封12306,other
16,213,338,325,338,325,359,213,359,双语南封今5306,other
17,123,362,296,362,296,381,123,381,中国铁路汉忠深绘图：,other
18,44,392,229,392,229,414,44,414,33014394191101E911352,other
19,243,388,325,388,325,410,243,410,北京鹤售,other
