0,388,118,485,118,485,147,388,147,检验:B14,other
1,42,147,181,147,181,181,42,181,济南西站,starting_station
2,223,155,300,155,300,182,223,182,G160,train_num
3,340,150,470,150,470,182,340,182,北京南站,destination_station
4,73,182,142,182,142,203,73,203,1isal i,other
5,350,183,449,183,449,205,350,205,beijingtal,other
6,21,207,281,207,281,232,21,232,2018年03月16日22：08开,date
7,328,208,430,208,430,235,328,235,017.15号,other
8,24,237,127,237,127,259,24,259,￥3145元,ticket_rates
9,221,235,245,235,245,257,221,257,网,other
10,363,235,430,235,430,259,363,259,一等座,seat_category
11,24,263,177,263,177,287,24,287,限乘当日当次车,other
12,19,314,253,314,253,345,19,345,性别,other
13,256,313,328,313,328,346,256,346,海县,name
14,82,353,198,353,198,374,82,374,资易区域代理,other
15,216,351,331,351,331,372,216,372,城聘查古精天,other
16,82,376,200,376,200,400,82,400,壹特困达传统,other
17,213,377,331,377,331,395,213,395,40056667974,other
18,19,405,230,405,230,429,19,429,663123001003179026757,other
19,241,404,357,404,357,429,241,429,济南西安售,other
20,25,65,226,65,226,84,25,84,6681236920156,other
21,239,63,349,63,349,85,239,85,济南西站售,other
