0,32,47,135,47,135,68,32,68,J091039,ticket_num
1,39,71,159,71,159,98,39,98,天津站,starting_station
2,188,77,267,77,267,101,188,101,C2084,train_num
3,339,48,419,48,419,69,339,69,检票:15A,other
4,293,74,404,74,404,102,293,102,北京南站,destination_station
5,64,100,124,100,124,119,64,119,Treatin,other
6,304,103,388,103,388,123,304,123,Beijungnan,other
7,21,124,244,124,244,145,21,145,2018年03月29日19:38开,date
8,284,123,371,123,371,147,284,147,05车0,other
9,26,150,98,150,98,168,26,168,￥65.5元,ticket_rates
10,196,149,212,149,212,167,196,167,网,other
11,313,149,370,149,370,168,313,168,一等座,seat_category
12,22,172,154,172,154,192,22,192,限乘当日当次车,other
13,18,217,219,217,219,245,18,245,*******,other
14,220,216,264,216,264,240,220,240,铮,name
15,71,252,178,252,178,267,71,267,头票请到12306,other
16,186,249,289,249,289,266,186,266,发货请到95306,other
17,100,268,262,268,262,286,100,286,中国铁路祝您旅途愉快,other
18,25,298,200,298,200,315,25,315,10157310050330J091039,other
19,216,296,270,296,270,315,216,315,天津售,other
