0,333,124,474,124,474,150,333,150,检票:三层B25,other
1,39,119,152,119,152,144,39,144,R020443,ticket_num
2,330,150,460,150,460,185,330,185,珠海站,destination_station
3,217,157,303,157,303,186,217,186,C7651,train_num
4,60,153,189,153,189,183,60,183,广州南站,starting_station
5,365,184,424,184,424,202,365,202,zhuhai,other
6,63,185,188,185,188,203,63,203,Guangzhounan,other
7,321,204,421,204,421,233,321,233,07车O,other
8,43,205,282,205,282,230,43,230,2017年12月01日13:00开,date
9,356,232,420,232,420,255,356,255,二等座,seat_category
10,225,233,248,233,248,254,225,254,网,other
11,45,231,125,231,125,258,45,258,￥70.0元,ticket_rates
12,44,283,84,283,84,303,44,303,已检,other
13,42,304,254,304,254,338,42,338,tth,other
14,254,304,305,304,305,334,254,334,l,name
15,217,340,331,340,331,360,217,360,发货请到95306,other
16,96,339,212,339,212,359,96,359,买票请到12306,other
17,124,362,302,362,302,382,124,382,中国铁路祝您旅途愉快,other
18,246,387,333,387,333,411,246,411,珠海站售,other
19,49,383,234,383,234,408,49,408,65948000031203R020443,other
