0,59,123,167,123,167,150,59,150,X075811,ticket_num
1,326,151,440,151,440,180,326,180,北京南站,destination_station
2,229,158,292,158,292,181,229,181,G152,train_num
3,68,149,193,149,193,178,68,178,苏州北站,starting_station
4,87,179,174,179,174,197,87,197,Suzhoube,other
5,336,180,425,180,425,200,336,200,Beijingnan,other
6,320,198,407,198,407,225,320,225,14*1.0V,other
7,351,225,407,225,407,245,351,245,二等座,seat_category
8,52,202,278,202,278,222,52,222,2017年10月28日16:44开,date
9,228,226,249,226,249,246,228,246,网,other
10,57,225,146,225,146,248,57,248,￥523.5元,ticket_rates
11,52,251,190,251,190,271,52,271,限乘当日当次车,other
12,258,296,305,296,305,321,258,321,燕,name
13,55,293,259,293,259,325,55,325,东省公安局,other
14,222,328,331,328,331,346,222,346,发货请到95306,other
15,108,330,218,330,218,348,108,348,类票请到12306,other
16,138,348,303,348,303,370,138,370,卡科铁路机急旅途输快,other
17,255,375,330,375,330,397,255,397,北京南售,other
18,59,378,240,378,240,399,59,399,19810399.4926K875811,other
