0,29,52,146,52,146,77,29,77,C089860,ticket_num
1,263,45,469,45,469,71,263,71,候车:一层2号候车室,other
2,51,77,179,77,179,109,51,109,赣州站,starting_station
3,219,82,290,82,290,108,219,108,K678,train_num
4,327,73,452,73,452,107,327,107,南昌站,destination_station
5,78,110,152,110,152,129,78,129,Gangal nu,other
6,350,109,432,109,432,130,350,130,Namehang,other
7,33,134,273,134,273,156,33,156,2018年01月05日14:55元,date
8,320,130,413,130,413,156,320,156,12车,other
9,328,157,430,157,430,181,328,181,新空调硬座,seat_category
10,219,161,238,161,238,181,219,181,网,other
11,37,162,116,162,116,184,37,184,￥62.5元,ticket_rates
12,34,187,176,187,176,211,34,211,限乘当日当次车,other
13,33,213,115,213,115,234,33,234,始发改签,other
14,249,232,297,232,297,268,249,268,欣,name
15,29,233,248,233,248,268,29,268,东省水,other
16,209,269,325,269,325,290,209,290,发货请到95306,other
17,88,274,202,274,202,292,88,292,买票请到12306,other
18,118,291,293,291,293,312,118,312,中国铁路祝您旅途愉快,other
19,240,323,303,323,303,345,240,345,赣州售,other
20,36,324,226,324,226,344,36,344,99239311840106C089860,other
