0,29,115,193,115,193,142,29,142,Z74N014286,ticket_num
1,395,124,490,124,490,149,395,149,检票:188,other
2,343,150,470,150,470,186,343,186,苏州北站,destination_station
3,361,185,451,185,451,207,361,207,3020040.j,other
4,333,207,432,207,432,232,333,232,02711F9,other
5,368,234,430,234,430,258,368,258,一等朋,seat_category
6,233,156,310,156,310,182,233,182,G116,train_num
7,41,146,209,146,209,179,41,179,上海虹桥站,starting_station
8,40,180,206,180,206,202,40,202,5137800120080130,other
9,43,204,289,204,289,230,43,230,2017年11月02009:337,date
10,46,232,128,232,128,255,46,255,￥64.57,ticket_rates
11,230,234,255,234,255,255,230,255,网,other
12,44,255,190,255,190,281,44,281,大乘当日当次车,other
13,47,282,127,282,127,302,47,302,治疗费,other
14,40,308,257,308,257,334,40,334,东省公安厅水,other
15,261,306,312,306,312,333,261,333,玮,name
16,125,342,194,342,194,359,125,359,傅尔五板,other
17,242,340,311,340,311,359,242,359,无宗本市,other
18,81,360,247,360,247,380,81,380,医院门类型,other
19,256,370,286,370,286,381,256,381,…,other
20,293,367,328,367,328,381,293,381,男性别,other
21,336,370,362,370,362,381,336,381,管理赔,other
22,53,386,238,386,238,410,53,410,551栋陈37411773140147,other
23,254,391,315,391,315,412,254,412,治疗,other
