0,37,124,153,124,153,151,37,151,E018964,ticket_num
1,317,67,469,67,469,96,317,96,3、治疗费包括：正畸、镶牙、,other
2,385,133,462,133,462,158,385,158,检票:14,other
3,46,152,176,152,176,188,46,188,北京南站,starting_station
4,216,165,288,165,288,191,216,191,G107,train_num
5,322,162,448,162,448,195,322,195,南京南站,destination_station
6,58,186,161,186,161,210,58,210,Heijingnan,other
7,334,192,434,192,434,212,334,212,Nanjinguan,other
8,316,213,410,213,410,239,316,239,1140157,other
9,23,211,270,211,270,237,23,237,2017711月08日08:05,date
10,28,238,124,238,124,259,28,259,￥443.5元,ticket_rates
11,214,240,237,240,237,262,214,262,则,other
12,348,243,412,243,412,264,348,264,二等座,seat_category
13,22,263,172,263,172,287,22,287,限乘当日当次车,other
14,15,312,238,312,238,342,15,342,********,other
15,245,315,295,315,295,344,245,344,贰,name
16,72,351,196,351,196,372,72,372,买案请到12306,other
17,203,353,322,353,322,373,203,373,发货请到95306,other
18,105,374,291,374,291,396,105,396,车国铁路交急流诊静侠,other
19,21,405,218,405,218,430,21,430,100103911911086913964,other
20,236,408,322,408,322,431,236,431,北京南售,other
